date,category,description,amount,merchanttype,location,timeofday,paymentmethod,month,day_of_week
2026-01-05,Shopping,Accessories,1691.83,Services,Mumbai,Morning,UPI,1,Monday
2026-01-05,Entertainment,Gaming,848.54,Services,Mumbai,Morning,Card,1,Monday
2026-01-05,Entertainment,Concert,721.87,Subscription,Delhi,Morning,UPI,1,Monday
2026-01-05,Bills,Electricity bill,658.91,Online,Ahmedabad,Morning,UPI,1,Monday
2026-01-05,Grocery,Supermarket run,792.5,Offline,Delhi,Evening,NetBanking,1,Monday
2026-01-06,Shopping,Electronics,2278.61,Services,Delhi,Morning,Card,1,Tuesday
2026-01-06,Food,Food delivery,355.58,Online,Bangalore,Evening,NetBanking,1,Tuesday
2026-01-06,Grocery,Snacks,866.19,Offline,Bangalore,Night,UPI,1,Tuesday
2026-01-06,Entertainment,Concert,475.49,Online,Pune,Afternoon,Cash,1,Tuesday
2026-01-06,Shopping,Home decor,1781.31,Services,Pune,Morning,UPI,1,Tuesday
2026-01-06,Grocery,Supermarket run,482.04,Subscription,Delhi,Morning,Card,1,Tuesday
2026-01-06,Food,Restaurant lunch,457.54,Subscription,Mumbai,Evening,UPI,1,Tuesday
2026-01-06,Shopping,Home decor,1224.81,Subscription,Pune,Night,NetBanking,1,Tuesday
2026-01-06,Healthcare,Lab test,2452.55,Online,Bangalore,Morning,UPI,1,Tuesday
2026-01-06,Shopping,Electronics,2282.47,Services,Bangalore,Evening,Card,1,Tuesday
2026-01-06,Food,Cafe coffee,298.77,Subscription,Mumbai,Afternoon,Card,1,Tuesday
2026-01-06,Bills,Mobile recharge,1539.64,Online,Mumbai,Evening,UPI,1,Tuesday
2026-01-06,Shopping,Electronics,1706.48,Online,Ahmedabad,Afternoon,NetBanking,1,Tuesday
2026-01-07,Healthcare,Doctor visit,2550.14,Offline,Delhi,Afternoon,Card,1,Wednesday
2026-01-07,Entertainment,Streaming subscription,1010.44,Services,Mumbai,Evening,Card,1,Wednesday
2026-01-07,Grocery,Vegetables,755.4,Offline,Bangalore,Morning,NetBanking,1,Wednesday
2026-01-07,Grocery,Snacks,697.6,Services,Delhi,Afternoon,Cash,1,Wednesday
2026-01-07,Food,Cafe coffee,306.04,Offline,Delhi,Night,UPI,1,Wednesday
2026-01-07,Entertainment,Concert,1109.15,Services,Bangalore,Morning,UPI,1,Wednesday
2026-01-07,Healthcare,Lab test,2397.6,Offline,Pune,Morning,UPI,1,Wednesday
2026-01-07,Entertainment,Gaming,662.78,Online,Bangalore,Morning,UPI,1,Wednesday
2026-01-07,Healthcare,Lab test,3245.16,Offline,Bangalore,Afternoon,Card,1,Wednesday
2026-01-07,Shopping,Accessories,1473.19,Subscription,Ahmedabad,Evening,UPI,1,Wednesday
2026-01-07,Healthcare,Lab test,2877.51,Services,Mumbai,Morning,UPI,1,Wednesday
2026-01-07,Entertainment,Movie tickets,902.44,Offline,Ahmedabad,Morning,UPI,1,Wednesday
2026-01-07,Grocery,Vegetables,908.77,Services,Mumbai,Afternoon,UPI,1,Wednesday
2026-01-08,Grocery,Snacks,606.01,Offline,Ahmedabad,Afternoon,UPI,1,Thursday
2026-01-08,Entertainment,Streaming subscription,950.4,Online,Delhi,Evening,UPI,1,Thursday
2026-01-08,Travel,Flight ticket,4207.16,Online,Ahmedabad,Afternoon,NetBanking,1,Thursday
2026-01-08,Bills,Water bill,904.21,Subscription,Ahmedabad,Evening,UPI,1,Thursday
2026-01-08,Entertainment,Concert,709.69,Subscription,Mumbai,Morning,UPI,1,Thursday
2026-01-08,Grocery,Vegetables,665.46,Online,Mumbai,Morning,Card,1,Thursday
2026-01-08,Food,Cafe coffee,346.18,Offline,Delhi,Afternoon,UPI,1,Thursday
2026-01-08,Shopping,Clothing,1149.87,Subscription,Pune,Morning,UPI,1,Thursday
2026-01-08,Entertainment,Gaming,921.66,Services,Delhi,Morning,UPI,1,Thursday
2026-01-09,Shopping,Home decor,1356.94,Offline,Ahmedabad,Evening,UPI,1,Friday
2026-01-09,Travel,Train ticket,4595.66,Online,Delhi,Evening,UPI,1,Friday
2026-01-09,Bills,Electricity bill,1208.02,Online,Mumbai,Afternoon,Card,1,Friday
2026-01-09,Grocery,Supermarket run,591.8,Offline,Pune,Evening,UPI,1,Friday
2026-01-09,Healthcare,Lab test,2060.18,Subscription,Ahmedabad,Afternoon,UPI,1,Friday
2026-01-09,Food,Cafe coffee,415.48,Services,Ahmedabad,Night,NetBanking,1,Friday
2026-01-09,Entertainment,Gaming,784.74,Online,Ahmedabad,Evening,UPI,1,Friday
2026-01-10,Healthcare,Dental checkup,2577.8,Offline,Bangalore,Morning,Cash,1,Saturday
2026-01-10,Bills,Water bill,1384.98,Services,Ahmedabad,Morning,UPI,1,Saturday
2026-01-10,Travel,Hotel booking,5013.78,Offline,Ahmedabad,Evening,UPI,1,Saturday
2026-01-10,Entertainment,Movie tickets,887.2,Subscription,Delhi,Afternoon,UPI,1,Saturday
2026-01-10,Bills,Mobile recharge,1232.25,Online,Bangalore,Afternoon,Cash,1,Saturday
2026-01-10,Entertainment,Movie tickets,895.1,Online,Pune,Evening,UPI,1,Saturday
2026-01-11,Bills,Internet bill,1231.0,Services,Mumbai,Evening,UPI,1,Sunday
2026-01-11,Entertainment,Movie tickets,967.95,Online,Ahmedabad,Afternoon,UPI,1,Sunday
2026-01-11,Shopping,Clothing,1684.32,Online,Mumbai,Morning,NetBanking,1,Sunday
2026-01-11,Entertainment,Streaming subscription,941.49,Online,Delhi,Evening,UPI,1,Sunday
2026-01-11,Bills,Internet bill,1254.11,Offline,Delhi,Evening,UPI,1,Sunday
2026-01-11,Food,Food delivery,484.14,Offline,Mumbai,Afternoon,Card,1,Sunday
2026-01-11,Healthcare,Pharmacy,2287.29,Subscription,Ahmedabad,Evening,UPI,1,Sunday
2026-01-12,Shopping,Clothing,1201.49,Subscription,Mumbai,Afternoon,UPI,1,Monday
2026-01-12,Entertainment,Movie tickets,945.71,Online,Mumbai,Morning,NetBanking,1,Monday
2026-01-12,Entertainment,Movie tickets,989.86,Subscription,Bangalore,Night,UPI,1,Monday
2026-01-12,Healthcare,Dental checkup,2408.57,Subscription,Bangalore,Night,Card,1,Monday
2026-01-12,Grocery,Daily essentials,405.24,Subscription,Pune,Afternoon,UPI,1,Monday
2026-01-12,Entertainment,Gaming,1129.14,Offline,Mumbai,Evening,NetBanking,1,Monday
2026-01-13,Shopping,Home decor,1634.95,Services,Pune,Night,UPI,1,Tuesday
2026-01-13,Food,Food delivery,547.5,Services,Delhi,Evening,Cash,1,Tuesday
2026-01-13,Grocery,Daily essentials,648.76,Services,Delhi,Evening,NetBanking,1,Tuesday
2026-01-13,Entertainment,Concert,630.26,Offline,Pune,Morning,Card,1,Tuesday
2026-01-13,Entertainment,Movie tickets,758.67,Online,Pune,Night,Card,1,Tuesday
2026-01-13,Food,Street food,329.94,Subscription,Delhi,Evening,Cash,1,Tuesday
2026-01-13,Bills,Water bill,1203.06,Offline,Ahmedabad,Morning,UPI,1,Tuesday
2026-01-13,Entertainment,Movie tickets,1183.72,Services,Mumbai,Night,UPI,1,Tuesday
2026-01-13,Bills,Water bill,1504.0,Online,Bangalore,Evening,UPI,1,Tuesday
2026-01-14,Entertainment,Streaming subscription,996.81,Services,Bangalore,Morning,UPI,1,Wednesday
2026-01-14,Grocery,Daily essentials,587.1,Offline,Ahmedabad,Morning,UPI,1,Wednesday
2026-01-14,Food,Food delivery,414.16,Online,Bangalore,Night,UPI,1,Wednesday
2026-01-14,Bills,Internet bill,1336.27,Services,Mumbai,Night,UPI,1,Wednesday
2026-01-14,Shopping,Electronics,1828.79,Online,Delhi,Night,UPI,1,Wednesday
2026-01-14,Grocery,Supermarket run,957.62,Services,Delhi,Night,UPI,1,Wednesday
2026-01-14,Entertainment,Gaming,541.03,Subscription,Bangalore,Morning,Cash,1,Wednesday
2026-01-15,Travel,Cab ride,4775.35,Services,Pune,Evening,UPI,1,Thursday
2026-01-15,Shopping,Accessories,1703.34,Subscription,Mumbai,Night,UPI,1,Thursday
2026-01-15,Travel,Train ticket,4805.08,Offline,Pune,Evening,UPI,1,Thursday
2026-01-15,Food,Street food,292.02,Offline,Pune,Evening,NetBanking,1,Thursday
2026-01-15,Entertainment,Streaming subscription,721.93,Services,Bangalore,Evening,UPI,1,Thursday
2026-01-15,Shopping,Clothing,1940.79,Online,Mumbai,Evening,UPI,1,Thursday
2026-01-15,Bills,Internet bill,1713.67,Online,Mumbai,Night,Card,1,Thursday
2026-01-15,Food,Restaurant lunch,395.93,Services,Delhi,Morning,UPI,1,Thursday
2026-01-15,Shopping,Clothing,1421.95,Online,Ahmedabad,Afternoon,UPI,1,Thursday
2026-01-15,Travel,Hotel booking,4527.59,Online,Bangalore,Morning,UPI,1,Thursday
2026-01-16,Food,Restaurant lunch,327.3,Online,Mumbai,Evening,UPI,1,Friday
2026-01-16,Food,Cafe coffee,311.64,Online,Delhi,Night,UPI,1,Friday
2026-01-16,Travel,Hotel booking,6736.46,Services,Mumbai,Morning,Cash,1,Friday
2026-01-16,Healthcare,Dental checkup,2706.2,Online,Ahmedabad,Night,UPI,1,Friday
2026-01-16,Food,Food delivery,423.48,Services,Pune,Night,UPI,1,Friday
2026-01-16,Bills,Water bill,1430.65,Offline,Bangalore,Morning,NetBanking,1,Friday
2026-01-16,Grocery,Daily essentials,720.36,Online,Bangalore,Evening,UPI,1,Friday
2026-01-17,Bills,Internet bill,1608.4,Services,Bangalore,Evening,Cash,1,Saturday
2026-01-17,Food,Food delivery,459.13,Offline,Bangalore,Night,NetBanking,1,Saturday
2026-01-17,Travel,Train ticket,4965.26,Online,Pune,Evening,Card,1,Saturday
2026-01-17,Bills,Internet bill,1992.58,Services,Mumbai,Afternoon,UPI,1,Saturday
2026-01-18,Shopping,Clothing,1517.12,Offline,Mumbai,Evening,Cash,1,Sunday
2026-01-18,Bills,Internet bill,1819.98,Services,Delhi,Morning,Card,1,Sunday
2026-01-18,Food,Cafe coffee,418.17,Services,Ahmedabad,Morning,UPI,1,Sunday
2026-01-18,Food,Restaurant lunch,307.37,Online,Ahmedabad,Morning,Card,1,Sunday
2026-01-18,Food,Food delivery,525.31,Offline,Bangalore,Night,Card,1,Sunday
2026-01-18,Food,Food delivery,495.59,Offline,Mumbai,Evening,UPI,1,Sunday
2026-01-18,Entertainment,Gaming,775.01,Online,Pune,Night,UPI,1,Sunday
2026-01-18,Entertainment,Streaming subscription,1181.11,Offline,Mumbai,Afternoon,UPI,1,Sunday
2026-01-18,Grocery,Supermarket run,739.63,Services,Ahmedabad,Morning,NetBanking,1,Sunday
2026-01-18,Healthcare,Pharmacy,3353.92,Offline,Bangalore,Afternoon,Cash,1,Sunday
2026-01-18,Travel,Cab ride,3904.87,Services,Ahmedabad,Night,UPI,1,Sunday
2026-01-18,Entertainment,Gaming,849.45,Offline,Pune,Evening,UPI,1,Sunday
2026-01-18,Travel,Cab ride,5096.36,Subscription,Delhi,Afternoon,UPI,1,Sunday
2026-01-18,Entertainment,Gaming,900.38,Services,Ahmedabad,Evening,UPI,1,Sunday
2026-01-19,Food,Food delivery,310.77,Subscription,Ahmedabad,Evening,Card,1,Monday
2026-01-19,Travel,Train ticket,3363.52,Online,Pune,Evening,UPI,1,Monday
2026-01-19,Healthcare,Doctor visit,4455.56,Offline,Mumbai,Night,UPI,1,Monday
2026-01-19,Shopping,Accessories,1638.47,Online,Ahmedabad,Evening,Card,1,Monday
2026-01-19,Bills,Mobile recharge,1210.66,Online,Delhi,Afternoon,UPI,1,Monday
2026-01-19,Entertainment,Gaming,1272.03,Online,Mumbai,Night,UPI,1,Monday
2026-01-19,Shopping,Electronics,1307.95,Online,Ahmedabad,Evening,Cash,1,Monday
2026-01-19,Food,Restaurant lunch,342.57,Online,Ahmedabad,Evening,UPI,1,Monday
2026-01-19,Food,Cafe coffee,348.61,Subscription,Mumbai,Morning,Cash,1,Monday
2026-01-19,Bills,Internet bill,1237.32,Online,Delhi,Evening,UPI,1,Monday
2026-01-19,Shopping,Home decor,1929.05,Offline,Delhi,Night,UPI,1,Monday
2026-01-19,Grocery,Vegetables,664.92,Online,Delhi,Evening,NetBanking,1,Monday
2026-01-19,Entertainment,Concert,897.83,Subscription,Bangalore,Morning,Cash,1,Monday
2026-01-19,Healthcare,Dental checkup,3096.79,Services,Bangalore,Afternoon,Cash,1,Monday
2026-01-19,Healthcare,Pharmacy,2137.38,Services,Ahmedabad,Afternoon,UPI,1,Monday
2026-01-19,Grocery,Vegetables,524.22,Services,Ahmedabad,Morning,UPI,1,Monday
2026-01-20,Travel,Train ticket,7717.23,Services,Bangalore,Night,NetBanking,1,Tuesday
2026-01-20,Entertainment,Gaming,1065.74,Services,Bangalore,Morning,UPI,1,Tuesday
2026-01-20,Bills,Internet bill,1490.9,Offline,Mumbai,Evening,UPI,1,Tuesday
2026-01-20,Grocery,Daily essentials,444.98,Subscription,Bangalore,Morning,UPI,1,Tuesday
2026-01-20,Grocery,Snacks,787.53,Services,Bangalore,Morning,Card,1,Tuesday
2026-01-20,Healthcare,Pharmacy,1931.1,Subscription,Pune,Morning,UPI,1,Tuesday
2026-01-20,Shopping,Home decor,1460.2,Offline,Ahmedabad,Morning,Card,1,Tuesday
2026-01-20,Entertainment,Concert,788.38,Online,Ahmedabad,Night,NetBanking,1,Tuesday
2026-01-20,Food,Food delivery,522.31,Online,Mumbai,Afternoon,Card,1,Tuesday
2026-01-20,Food,Cafe coffee,452.35,Offline,Mumbai,Night,Cash,1,Tuesday
2026-01-20,Bills,Internet bill,1957.89,Offline,Bangalore,Night,Cash,1,Tuesday
2026-01-20,Healthcare,Dental checkup,2845.91,Subscription,Mumbai,Afternoon,Card,1,Tuesday
2026-01-20,Healthcare,Pharmacy,2727.51,Subscription,Mumbai,Evening,UPI,1,Tuesday
2026-01-20,Healthcare,Dental checkup,2623.2,Services,Pune,Morning,NetBanking,1,Tuesday
2026-01-20,Healthcare,Doctor visit,2517.36,Online,Delhi,Evening,UPI,1,Tuesday
2026-01-21,Healthcare,Lab test,2407.74,Subscription,Pune,Morning,NetBanking,1,Wednesday
2026-01-21,Grocery,Supermarket run,709.36,Offline,Mumbai,Evening,Card,1,Wednesday
2026-01-21,Entertainment,Movie tickets,578.52,Online,Ahmedabad,Night,NetBanking,1,Wednesday
2026-01-21,Shopping,Electronics,1439.44,Services,Pune,Morning,UPI,1,Wednesday
2026-01-21,Bills,Water bill,1655.39,Services,Mumbai,Afternoon,UPI,1,Wednesday
2026-01-21,Bills,Electricity bill,1660.74,Offline,Bangalore,Afternoon,UPI,1,Wednesday
2026-01-21,Healthcare,Dental checkup,3777.27,Services,Mumbai,Afternoon,UPI,1,Wednesday
2026-01-21,Food,Cafe coffee,449.7,Offline,Mumbai,Evening,NetBanking,1,Wednesday
2026-01-21,Food,Street food,370.04,Services,Ahmedabad,Morning,UPI,1,Wednesday
2026-01-21,Food,Street food,387.62,Online,Pune,Night,UPI,1,Wednesday
2026-01-21,Bills,Electricity bill,1258.11,Online,Ahmedabad,Night,NetBanking,1,Wednesday
2026-01-21,Healthcare,Lab test,2445.96,Services,Pune,Night,Cash,1,Wednesday
2026-01-21,Bills,Electricity bill,1606.68,Offline,Ahmedabad,Night,UPI,1,Wednesday
2026-01-21,Healthcare,Dental checkup,3284.54,Offline,Mumbai,Night,UPI,1,Wednesday
2026-01-22,Travel,Hotel booking,5326.52,Offline,Bangalore,Morning,UPI,1,Thursday
2026-01-22,Grocery,Daily essentials,852.14,Online,Delhi,Night,NetBanking,1,Thursday
2026-01-22,Healthcare,Pharmacy,3935.49,Services,Bangalore,Afternoon,Card,1,Thursday
2026-01-22,Shopping,Home decor,1691.28,Subscription,Delhi,Morning,UPI,1,Thursday
2026-01-22,Entertainment,Gaming,792.11,Online,Ahmedabad,Evening,Card,1,Thursday
2026-01-22,Bills,Mobile recharge,1598.51,Services,Mumbai,Evening,UPI,1,Thursday
2026-01-22,Travel,Hotel booking,3562.85,Subscription,Ahmedabad,Afternoon,NetBanking,1,Thursday
2026-01-22,Healthcare,Doctor visit,3177.95,Services,Pune,Evening,Card,1,Thursday
2026-01-22,Healthcare,Pharmacy,2567.2,Subscription,Mumbai,Night,UPI,1,Thursday
2026-01-22,Bills,Internet bill,1099.13,Subscription,Pune,Morning,UPI,1,Thursday
2026-01-22,Travel,Flight ticket,4931.47,Subscription,Bangalore,Morning,UPI,1,Thursday
2026-01-22,Shopping,Electronics,1793.54,Services,Ahmedabad,Morning,Cash,1,Thursday
2026-01-22,Healthcare,Lab test,2553.02,Services,Pune,Afternoon,NetBanking,1,Thursday
2026-01-23,Grocery,Vegetables,792.17,Online,Mumbai,Night,UPI,1,Friday
2026-01-23,Travel,Flight ticket,5759.29,Offline,Mumbai,Afternoon,UPI,1,Friday
2026-01-23,Bills,Internet bill,1273.75,Offline,Ahmedabad,Evening,UPI,1,Friday
2026-01-23,Shopping,Clothing,1495.53,Offline,Ahmedabad,Evening,UPI,1,Friday
2026-01-23,Food,Restaurant lunch,485.66,Services,Delhi,Morning,UPI,1,Friday
2026-01-23,Shopping,Clothing,1613.52,Online,Bangalore,Afternoon,UPI,1,Friday
2026-01-23,Food,Food delivery,420.06,Offline,Delhi,Night,UPI,1,Friday
2026-01-23,Bills,Internet bill,904.78,Offline,Ahmedabad,Evening,UPI,1,Friday
2026-01-23,Healthcare,Dental checkup,1849.61,Subscription,Ahmedabad,Afternoon,UPI,1,Friday
2026-01-23,Healthcare,Lab test,2980.32,Offline,Bangalore,Night,Card,1,Friday
2026-01-23,Travel,Cab ride,5053.65,Services,Ahmedabad,Morning,UPI,1,Friday
2026-01-23,Travel,Hotel booking,5030.93,Offline,Pune,Morning,Card,1,Friday
2026-01-23,Healthcare,Pharmacy,2375.66,Offline,Mumbai,Afternoon,UPI,1,Friday
2026-01-23,Shopping,Home decor,1717.33,Online,Delhi,Night,UPI,1,Friday
2026-01-24,Bills,Water bill,957.61,Online,Ahmedabad,Night,UPI,1,Saturday
2026-01-24,Healthcare,Doctor visit,2092.59,Services,Pune,Afternoon,UPI,1,Saturday
2026-01-24,Travel,Hotel booking,5318.58,Services,Pune,Afternoon,UPI,1,Saturday
2026-01-24,Shopping,Clothing,1017.78,Online,Ahmedabad,Morning,UPI,1,Saturday
2026-01-24,Entertainment,Concert,1090.07,Offline,Bangalore,Morning,UPI,1,Saturday
2026-01-24,Entertainment,Movie tickets,1064.85,Services,Ahmedabad,Evening,UPI,1,Saturday
2026-01-25,Entertainment,Streaming subscription,808.3,Online,Ahmedabad,Morning,UPI,1,Sunday
2026-01-25,Bills,Internet bill,1341.43,Services,Mumbai,Afternoon,Card,1,Sunday
2026-01-25,Travel,Train ticket,3796.15,Subscription,Ahmedabad,Afternoon,NetBanking,1,Sunday
2026-01-25,Travel,Flight ticket,5100.61,Subscription,Delhi,Afternoon,UPI,1,Sunday
2026-01-25,Grocery,Vegetables,473.48,Subscription,Ahmedabad,Evening,UPI,1,Sunday
2026-01-25,Bills,Internet bill,1242.8,Subscription,Delhi,Morning,UPI,1,Sunday
2026-01-25,Bills,Electricity bill,1230.65,Services,Delhi,Morning,UPI,1,Sunday
2026-01-25,Food,Cafe coffee,562.89,Offline,Bangalore,Afternoon,Cash,1,Sunday
2026-01-25,Entertainment,Concert,1044.31,Online,Mumbai,Morning,UPI,1,Sunday
2026-01-25,Food,Restaurant lunch,411.11,Offline,Ahmedabad,Night,Card,1,Sunday
2026-01-25,Food,Food delivery,384.73,Online,Ahmedabad,Morning,NetBanking,1,Sunday
2026-01-25,Grocery,Vegetables,614.78,Subscription,Mumbai,Afternoon,UPI,1,Sunday
2026-01-25,Travel,Cab ride,4219.47,Online,Ahmedabad,Afternoon,Card,1,Sunday
2026-01-25,Entertainment,Streaming subscription,1183.63,Subscription,Delhi,Morning,NetBanking,1,Sunday
2026-01-26,Entertainment,Gaming,695.65,Online,Ahmedabad,Morning,UPI,1,Monday
2026-01-26,Travel,Hotel booking,3730.8,Subscription,Pune,Night,UPI,1,Monday
2026-01-26,Healthcare,Doctor visit,3761.29,Online,Bangalore,Evening,UPI,1,Monday
2026-01-26,Entertainment,Streaming subscription,795.49,Online,Mumbai,Afternoon,UPI,1,Monday
2026-01-26,Bills,Electricity bill,1013.76,Subscription,Pune,Night,UPI,1,Monday
2026-01-26,Grocery,Supermarket run,654.01,Offline,Pune,Afternoon,UPI,1,Monday
2026-01-26,Travel,Flight ticket,7338.25,Services,Delhi,Evening,UPI,1,Monday
2026-01-27,Shopping,Home decor,1770.27,Online,Mumbai,Afternoon,UPI,1,Tuesday
2026-01-27,Food,Street food,399.52,Services,Bangalore,Evening,UPI,1,Tuesday
2026-01-27,Shopping,Accessories,1433.09,Online,Pune,Night,UPI,1,Tuesday
2026-01-27,Shopping,Accessories,1068.48,Subscription,Pune,Afternoon,UPI,1,Tuesday
2026-01-27,Grocery,Supermarket run,547.18,Subscription,Bangalore,Morning,UPI,1,Tuesday
2026-01-27,Entertainment,Gaming,657.66,Subscription,Bangalore,Morning,UPI,1,Tuesday
2026-01-27,Shopping,Electronics,1537.49,Subscription,Pune,Evening,UPI,1,Tuesday
2026-01-27,Food,Restaurant lunch,333.2,Offline,Pune,Evening,NetBanking,1,Tuesday
2026-01-27,Bills,Mobile recharge,988.11,Subscription,Bangalore,Afternoon,UPI,1,Tuesday
2026-01-27,Shopping,Accessories,1276.93,Subscription,Pune,Afternoon,Cash,1,Tuesday
2026-01-27,Shopping,Clothing,1547.8,Subscription,Bangalore,Evening,UPI,1,Tuesday
2026-01-27,Bills,Mobile recharge,1423.06,Offline,Mumbai,Night,UPI,1,Tuesday
2026-01-28,Travel,Hotel booking,4681.87,Offline,Ahmedabad,Evening,UPI,1,Wednesday
2026-01-28,Food,Cafe coffee,392.42,Online,Ahmedabad,Evening,UPI,1,Wednesday
2026-01-28,Food,Cafe coffee,315.66,Online,Ahmedabad,Morning,NetBanking,1,Wednesday
2026-01-28,Shopping,Electronics,2185.42,Services,Pune,Night,UPI,1,Wednesday
2026-01-28,Grocery,Snacks,792.33,Online,Mumbai,Evening,UPI,1,Wednesday
2026-01-28,Food,Cafe coffee,534.19,Services,Bangalore,Afternoon,UPI,1,Wednesday
2026-01-28,Food,Cafe coffee,323.11,Offline,Pune,Evening,NetBanking,1,Wednesday
2026-01-28,Grocery,Snacks,759.53,Offline,Pune,Night,NetBanking,1,Wednesday
2026-01-28,Travel,Flight ticket,4646.34,Subscription,Delhi,Morning,Cash,1,Wednesday
2026-01-28,Entertainment,Movie tickets,784.98,Subscription,Bangalore,Evening,UPI,1,Wednesday
2026-01-28,Healthcare,Lab test,2743.56,Offline,Mumbai,Afternoon,UPI,1,Wednesday
2026-01-28,Bills,Electricity bill,1342.54,Online,Delhi,Morning,UPI,1,Wednesday
2026-01-28,Healthcare,Dental checkup,2655.24,Subscription,Delhi,Night,UPI,1,Wednesday
2026-01-28,Bills,Internet bill,1179.35,Offline,Ahmedabad,Afternoon,UPI,1,Wednesday
2026-01-28,Grocery,Daily essentials,701.03,Subscription,Mumbai,Morning,UPI,1,Wednesday
2026-01-29,Travel,Flight ticket,4782.16,Online,Mumbai,Morning,UPI,1,Thursday
2026-01-29,Entertainment,Gaming,585.23,Subscription,Pune,Afternoon,Card,1,Thursday
2026-01-29,Healthcare,Doctor visit,1750.93,Online,Pune,Night,Card,1,Thursday
2026-01-29,Shopping,Accessories,1605.21,Online,Ahmedabad,Night,UPI,1,Thursday
2026-01-29,Shopping,Electronics,1775.42,Online,Ahmedabad,Night,UPI,1,Thursday
2026-01-29,Shopping,Home decor,1461.55,Online,Ahmedabad,Night,UPI,1,Thursday
2026-01-29,Shopping,Home decor,1567.28,Services,Pune,Morning,NetBanking,1,Thursday
2026-01-29,Travel,Train ticket,5360.83,Offline,Mumbai,Night,NetBanking,1,Thursday
2026-01-29,Bills,Internet bill,1076.24,Subscription,Pune,Morning,UPI,1,Thursday
2026-01-29,Healthcare,Dental checkup,2951.37,Subscription,Mumbai,Morning,UPI,1,Thursday
2026-01-29,Entertainment,Movie tickets,680.75,Online,Pune,Morning,UPI,1,Thursday
2026-01-29,Entertainment,Movie tickets,877.05,Offline,Bangalore,Night,Cash,1,Thursday
2026-01-29,Shopping,Electronics,1507.12,Online,Bangalore,Morning,UPI,1,Thursday
2026-01-29,Food,Cafe coffee,304.24,Subscription,Mumbai,Afternoon,NetBanking,1,Thursday
2026-01-29,Travel,Train ticket,4573.49,Subscription,Mumbai,Night,UPI,1,Thursday
2026-01-30,Travel,Hotel booking,6378.5,Services,Bangalore,Night,NetBanking,1,Friday
2026-01-30,Entertainment,Streaming subscription,734.72,Offline,Ahmedabad,Morning,UPI,1,Friday
2026-01-30,Bills,Internet bill,1177.38,Online,Mumbai,Morning,UPI,1,Friday
2026-01-30,Bills,Electricity bill,1859.12,Services,Bangalore,Night,Card,1,Friday
2026-01-30,Grocery,Snacks,910.6,Services,Mumbai,Evening,Card,1,Friday
2026-01-30,Travel,Cab ride,4538.78,Online,Pune,Evening,Cash,1,Friday
2026-01-30,Shopping,Electronics,1728.37,Online,Pune,Night,Card,1,Friday
